id,location_id,date,weather,max_temp_c,min_temp_c,avg_temp_c,precipitation_mm,humidity_pct,wind_speed_mps
3994,2,2024-06-14,晴れ,25.1,17.3,21.2,0.0,57.0,1.8
3995,3,2024-06-14,晴れ,19.5,11.9,15.7,0.0,65.5,3.5
3996,4,2024-06-14,曇り,24.7,16.5,20.6,0.0,68.6,2.2
3997,1,2024-06-15,晴れ,26.7,18.4,22.5,0.0,73.6,3.3
3998,2,2024-06-15,曇り,25.9,17.9,21.9,0.0,76.8,2.2
3999,3,2024-06-15,曇り,19.5,11.8,15.7,0.0,67.8,1.6
4000,4,2024-06-15,曇り,22.7,14.8,18.8,0.0,73.0,1.0
4001,1,2024-06-16,雨,25.2,17.3,21.2,37.8,86.7,5.1
4002,2,2024-06-16,雨,26.0,18.0,22.0,6.7,97.2,3.2
4003,3,2024-06-16,雨,21.9,13.7,17.8,6.9,91.6,3.6
4004,4,2024-06-16,雨,21.7,14.0,17.9,16.9,97.5,3.6
4005,1,2024-06-17,雷雨,26.7,18.9,22.8,31.0,97.7,3.5
4006,2,2024-06-17,雨,28.4,20.5,24.4,3.9,86.4,4.2
4007,3,2024-06-17,雨,24.2,16.1,20.1,7.6,90.7,2.2
4008,4,2024-06-17,雷雨,27.4,19.1,23.2,1.0,99.0,3.7
4009,1,2024-06-18,曇り,29.8,21.8,25.8,0.0,77.0,1.2
4010,2,2024-06-18,晴れ,30.2,22.2,26.2,0.0,68.7,2.1
4011,3,2024-06-18,曇り,25.6,17.5,21.6,0.0,75.2,3.3
4012,4,2024-06-18,晴れ,27.3,19.3,23.3,0.0,65.0,3.6
4013,1,2024-06-19,雷雨,26.4,18.5,22.4,7.2,97.8,3.8
4014,2,2024-06-19,雨,27.7,19.7,23.7,0.5,96.1,3.3
4015,3,2024-06-19,雷雨,22.0,14.1,18.1,55.2,90.0,1.9
4016,4,2024-06-19,雨,24.3,16.3,20.3,21.3,96.6,3.7
4017,1,2024-06-20,曇り,27.0,19.1,23.1,0.0,75.3,1.3
4018,2,2024-06-20,曇り,27.3,19.4,23.4,0.0,69.9,1.2
4019,3,2024-06-20,晴れ,22.6,14.7,18.6,0.0,69.4,2.7
4020,4,2024-06-20,曇り,26.8,18.4,22.6,0.0,84.9,3.0
4021,1,2024-06-21,晴れ,28.4,20.3,24.4,0.0,65.9,2.1
4022,2,2024-06-21,曇り,26.1,18.6,22.4,0.0,77.2,2.2
4023,3,2024-06-21,曇り,23.2,15.3,19.2,0.0,71.9,2.1
4024,4,2024-06-21,曇り,26.5,18.3,22.4,0.0,83.6,2.4
4025,1,2024-06-22,雨,28.8,20.6,24.7,8.1,90.4,1.7
4026,2,2024-06-22,雨,27.1,19.3,23.2,21.5,99.0,3.8
4027,3,2024-06-22,雷雨,23.5,15.4,19.4,27.4,99.0,4.3
4028,4,2024-06-22,雷雨,25.1,17.2,21.1,20.6,89.2,4.6
4029,1,2024-06-23,雨,30.7,22.4,26.5,33.2,99.0,3.7
4030,2,2024-06-23,雷雨,29.4,21.5,25.4,24.7,99.0,3.1
4031,3,2024-06-23,雨,25.2,17.1,21.1,12.6,89.9,2.5
4032,4,2024-06-23,雨,27.0,19.0,23.0,45.3,92.1,3.3
4033,1,2024-06-24,曇り,31.1,23.1,27.1,0.0,68.8,1.5
4034,2,2024-06-24,晴れ,30.2,22.5,26.4,0.0,74.6,1.0
4035,3,2024-06-24,曇り,27.4,19.3,23.4,0.0,82.1,0.5
4036,4,2024-06-24,曇り,29.8,21.7,25.8,0.0,68.4,1.9
4037,1,2024-06-25,曇り,29.4,21.6,25.5,0.0,66.2,0.2
4038,2,2024-06-25,曇り,32.1,23.9,28.0,0.0,70.1,2.5
4039,3,2024-06-25,曇り,27.0,18.8,22.9,0.0,69.9,3.8
4040,4,2024-06-25,曇り,29.2,21.0,25.1,0.0,75.1,0.2
4041,1,2024-06-26,曇り,31.0,22.8,26.9,0.0,77.0,3.5
4042,2,2024-06-26,曇り,31.3,23.1,27.2,0.0,76.2,1.3
4043,3,2024-06-26,晴れ,26.3,18.2,22.2,0.0,72.5,2.2
4044,4,2024-06-26,曇り,27.9,19.9,23.9,0.0,80.4,2.5
4045,1,2024-06-27,曇り,29.4,21.2,25.3,0.0,89.1,2.2
4046,2,2024-06-27,曇り,29.6,21.5,25.6,0.0,84.6,3.6
4047,3,2024-06-27,晴れ,23.3,15.4,19.4,0.0,65.7,2.8
4048,4,2024-06-27,曇り,25.5,17.7,21.6,0.0,75.7,2.3
4049,1,2024-06-28,曇り,27.1,19.1,23.1,0.0,85.1,1.8
4050,2,2024-06-28,曇り,26.2,18.5,22.4,0.0,78.0,2.4
4051,3,2024-06-28,曇り,21.9,14.1,18.0,0.0,80.6,3.6
4052,4,2024-06-28,晴れ,25.1,17.1,21.1,0.0,61.4,3.8
4053,1,2024-06-29,雨,29.7,21.6,25.6,8.7,89.6,4.3
4054,2,2024-06-29,雷雨,30.3,22.3,26.3,22.9,99.0,3.3
4055,3,2024-06-29,雷雨,26.1,17.9,22.0,9.4,99.0,4.0
4056,4,2024-06-29,雨,27.9,19.8,23.9,8.4,97.9,3.1
4057,1,2024-06-30,晴れ,31.4,23.5,27.4,0.0,75.2,0.8
4058,2,2024-06-30,曇り,31.0,23.4,27.2,0.0,81.1,2.3
4059,3,2024-06-30,曇り,27.9,19.8,23.9,0.0,83.3,2.2
4060,4,2024-06-30,晴れ,30.5,22.3,26.4,0.0,68.1,1.3
4061,1,2024-07-01,曇り,33.2,25.0,29.1,0.0,76.1,1.6
4062,2,2024-07-01,曇り,33.6,25.4,29.5,0.0,71.6,3.9
4063,3,2024-07-01,曇り,27.2,19.3,23.2,0.0,94.3,4.0
4064,4,2024-07-01,晴れ,29.2,21.4,25.3,0.0,68.3,2.1
4065,1,2024-07-02,雨,30.7,22.4,26.5,8.9,99.0,2.5
4066,2,2024-07-02,雨,28.2,20.5,24.4,6.0,99.0,2.9
4067,3,2024-07-02,雨,23.9,16.1,20.0,10.0,85.9,2.9
4068,4,2024-07-02,雨,26.9,19.0,22.9,60.6,95.3,1.7
4069,1,2024-07-03,晴れ,25.8,17.9,21.9,0.0,69.7,1.1
4070,2,2024-07-03,曇り,27.5,19.4,23.4,0.0,81.1,0.4
4071,3,2024-07-03,晴れ,22.2,14.2,18.2,0.0,71.1,1.1
4072,4,2024-07-03,晴れ,23.9,16.0,19.9,0.0,55.1,1.7
4073,1,2024-07-04,雨,28.1,19.8,24.0,12.4,99.0,3.3
4074,2,2024-07-04,雷雨,28.7,20.4,24.5,20.6,96.1,5.0
4075,3,2024-07-04,雨,23.1,14.9,19.0,0.5,89.2,3.8
4076,4,2024-07-04,雨,24.1,16.1,20.1,2.8,97.9,2.4
4077,1,2024-07-05,雨,23.7,16.0,19.9,7.5,91.0,3.7
4078,2,2024-07-05,雨,26.0,17.9,21.9,8.0,89.7,4.3
4079,3,2024-07-05,雨,20.7,12.6,16.6,6.5,97.6,5.1
4080,4,2024-07-05,雨,24.0,15.7,19.9,13.9,88.0,2.8
4081,1,2024-07-06,晴れ,28.7,20.5,24.6,0.0,75.9,2.5
4082,2,2024-07-06,曇り,27.2,19.4,23.3,0.0,80.5,0.2
4083,3,2024-07-06,晴れ,23.9,15.7,19.8,0.0,64.5,2.5
4084,4,2024-07-06,曇り,27.6,19.1,23.4,0.0,81.1,3.6
4085,1,2024-07-07,曇り,29.0,20.9,24.9,0.0,80.3,2.4
4086,2,2024-07-07,晴れ,31.3,22.9,27.1,0.0,73.6,2.5
4087,3,2024-07-07,曇り,22.6,15.0,18.8,0.0,77.6,4.3
4088,4,2024-07-07,晴れ,25.6,17.8,21.7,0.0,60.0,1.1
4089,1,2024-07-08,雨,28.6,20.6,24.6,7.0,99.0,4.6
4090,2,2024-07-08,雨,29.5,21.5,25.5,7.0,99.0,3.2
4091,3,2024-07-08,雨,24.1,16.1,20.1,6.5,99.0,2.6
4092,4,2024-07-08,雨,25.4,17.6,21.5,38.8,98.1,2.6
4093,1,2024-07-09,曇り,25.7,17.9,21.8,0.0,75.1,1.1
4094,2,2024-07-09,晴れ,25.6,18.0,21.8,0.0,66.8,0.6
4095,3,2024-07-09,晴れ,22.5,14.6,18.6,0.0,66.9,1.5
4096,4,2024-07-09,曇り,24.0,16.2,20.1,0.0,77.1,2.3
4097,1,2024-07-10,雷雨,28.2,20.1,24.1,47.5,99.0,4.8
4098,2,2024-07-10,雨,29.6,21.4,25.5,4.9,97.7,3.9
4099,3,2024-07-10,雨,21.7,14.1,17.9,7.7,83.6,2.4
4100,4,2024-07-10,雨,25.3,17.3,21.3,5.6,99.0,3.0
4101,1,2024-07-11,曇り,29.8,21.7,25.8,0.0,68.8,1.8
4102,2,2024-07-11,晴れ,32.1,23.6,27.9,0.0,71.8,1.4
4103,3,2024-07-11,晴れ,24.5,16.6,20.6,0.0,66.5,4.0
4104,4,2024-07-11,曇り,26.7,18.8,22.8,0.0,90.8,2.6
4105,1,2024-07-12,雨,26.8,19.2,23.0,7.4,90.8,2.9
4106,2,2024-07-12,雨,28.0,20.3,24.1,8.7,99.0,2.3
4107,3,2024-07-12,雷雨,24.0,16.0,20.0,28.6,93.1,5.2
4108,4,2024-07-12,雨,25.7,17.8,21.8,0.5,96.5,4.4
4109,1,2024-07-13,曇り,28.9,20.8,24.9,0.0,65.5,3.1
4110,2,2024-07-13,曇り,28.6,20.6,24.6,0.0,87.1,2.7
4111,3,2024-07-13,曇り,24.3,16.2,20.2,0.0,77.8,2.8
4112,4,2024-07-13,晴れ,27.3,19.0,23.1,0.0,58.7,1.2
4113,1,2024-07-14,晴れ,28.5,20.5,24.5,0.0,66.6,1.8
4114,2,2024-07-14,晴れ,29.0,21.0,25.0,0.0,63.4,1.5
4115,3,2024-07-14,晴れ,20.7,13.3,17.0,0.0,57.9,2.7
4116,4,2024-07-14,晴れ,26.3,18.2,22.2,0.0,69.5,3.4
4117,1,2024-07-15,雨,31.9,23.4,27.6,49.5,99.0,1.8
4118,2,2024-07-15,雷雨,30.6,22.5,26.6,4.6,99.0,3.6
4119,3,2024-07-15,雨,24.4,16.5,20.4,12.6,99.0,2.1
4120,4,2024-07-15,雨,26.3,18.5,22.4,20.4,92.0,4.2
4121,1,2024-07-16,晴れ,31.7,23.6,27.6,0.0,52.4,3.1
4122,2,2024-07-16,曇り,31.6,23.7,27.6,0.0,73.2,1.8
4123,3,2024-07-16,曇り,28.3,20.0,24.1,0.0,78.0,3.0
4124,4,2024-07-16,曇り,29.4,21.3,25.4,0.0,90.2,2.1
4125,1,2024-07-17,雨,31.1,23.2,27.1,0.5,99.0,4.2
4126,2,2024-07-17,雨,31.9,24.0,27.9,14.5,96.0,4.3
4127,3,2024-07-17,雨,28.1,20.0,24.1,11.4,93.0,1.1
4128,4,2024-07-17,雨,29.2,21.2,25.2,5.2,86.3,1.2
4129,1,2024-07-18,晴れ,33.0,24.7,28.9,0.0,59.6,0.3
4130,2,2024-07-18,晴れ,31.1,23.3,27.2,0.0,71.6,1.8
4131,3,2024-07-18,晴れ,26.7,18.8,22.8,0.0,54.6,1.0
4132,4,2024-07-18,曇り,28.8,20.9,24.9,0.0,77.4,2.0
4133,1,2024-07-19,雨,32.4,24.2,28.3,0.5,99.0,3.2
4134,2,2024-07-19,雨,32.7,24.7,28.7,21.3,97.5,4.1
4135,3,2024-07-19,雨,28.1,19.9,24.0,9.6,83.5,4.2
4136,4,2024-07-19,雨,31.4,23.0,27.2,36.5,99.0,4.2
4137,1,2024-07-20,晴れ,29.1,21.6,25.4,0.0,57.4,3.0
4138,2,2024-07-20,晴れ,32.6,24.5,28.6,0.0,60.6,2.9
4139,3,2024-07-20,曇り,26.6,18.7,22.6,0.0,75.2,0.2
4140,4,2024-07-20,曇り,27.7,19.9,23.8,0.0,88.8,2.1
4141,1,2024-07-21,晴れ,30.9,22.9,26.9,0.0,66.0,3.2
4142,2,2024-07-21,曇り,32.2,24.1,28.2,0.0,78.7,2.9
4143,3,2024-07-21,晴れ,26.4,18.4,22.4,0.0,65.2,1.8
4144,4,2024-07-21,晴れ,30.7,22.3,26.5,0.0,68.5,0.9
4145,1,2024-07-22,雨,32.4,24.3,28.4,9.2,82.6,3.2
4146,2,2024-07-22,雨,32.7,24.7,28.7,50.1,99.0,5.2
4147,3,2024-07-22,雨,29.2,20.8,25.0,7.7,94.8,4.2
4148,4,2024-07-22,雨,29.4,21.4,25.4,10.3,92.1,4.6
4149,1,2024-07-23,雨,29.5,21.4,25.4,18.5,95.7,3.7
4150,2,2024-07-23,雨,30.7,22.4,26.5,5.4,95.3,2.5
4151,3,2024-07-23,雨,26.0,17.7,21.9,0.5,94.6,3.2
4152,4,2024-07-23,雨,27.9,19.7,23.8,64.5,99.0,3.8
4153,1,2024-07-24,曇り,27.7,19.8,23.8,0.0,81.7,3.9
4154,2,2024-07-24,曇り,29.7,21.4,25.5,0.0,79.7,3.6
4155,3,2024-07-24,曇り,24.4,16.2,20.3,0.0,66.6,2.4
4156,4,2024-07-24,晴れ,26.3,18.2,22.2,0.0,62.1,3.2
4157,1,2024-07-25,晴れ,26.6,18.4,22.5,0.0,60.1,3.7
4158,2,2024-07-25,曇り,28.0,19.7,23.9,0.0,77.4,1.9
4159,3,2024-07-25,晴れ,22.6,14.4,18.5,0.0,59.0,3.3
4160,4,2024-07-25,曇り,24.9,16.7,20.8,0.0,78.8,0.5
4161,1,2024-07-26,雨,30.0,21.9,25.9,7.3,97.8,2.7
4162,2,2024-07-26,雨,30.0,22.0,26.0,6.8,86.9,1.4
4163,3,2024-07-26,雷雨,26.1,17.8,22.0,38.2,96.5,2.6
4164,4,2024-07-26,雨,27.0,19.1,23.1,9.6,93.5,3.7
4165,1,2024-07-27,雨,31.0,22.8,26.9,7.5,88.3,5.9
4166,2,2024-07-27,雷雨,31.0,22.9,26.9,29.5,99.0,2.6
4167,3,2024-07-27,雨,28.2,19.7,23.9,9.9,97.4,4.7
4168,4,2024-07-27,雨,29.3,21.0,25.1,17.2,94.4,4.0
4169,1,2024-07-28,曇り,32.3,24.0,28.1,0.0,85.1,3.0
4170,2,2024-07-28,晴れ,32.8,24.5,28.6,0.0,59.0,1.9
4171,3,2024-07-28,曇り,30.4,21.6,26.0,0.0,72.0,2.9
4172,4,2024-07-28,曇り,28.8,20.7,24.8,0.0,76.2,1.2
4173,1,2024-07-29,曇り,32.9,24.2,28.5,0.0,62.1,4.7
4174,2,2024-07-29,曇り,32.2,23.8,28.0,0.0,71.6,1.8
4175,3,2024-07-29,曇り,28.5,19.9,24.2,0.0,78.7,2.2
4176,4,2024-07-29,曇り,30.5,21.9,26.2,0.0,88.2,2.5
4177,1,2024-07-30,雨,34.7,26.0,30.4,7.3,92.1,4.7
4178,2,2024-07-30,雨,35.0,26.4,30.7,10.5,93.6,3.6
4179,3,2024-07-30,雨,28.9,20.5,24.7,40.9,85.5,2.5
4180,4,2024-07-30,雨,32.1,23.5,27.8,12.2,96.0,5.2
4181,1,2024-07-31,雷雨,32.1,23.5,27.8,8.0,94.4,3.4
4182,2,2024-07-31,雨,33.0,24.4,28.7,16.0,87.5,4.5
4183,3,2024-07-31,雨,28.1,19.4,23.8,12.1,91.7,2.4
4184,4,2024-07-31,雨,29.4,20.9,25.1,0.5,99.0,3.8
4185,1,2024-08-01,晴れ,32.6,23.9,28.2,0.0,76.3,2.2
4186,2,2024-08-01,曇り,31.9,23.5,27.7,0.0,89.5,0.2
4187,3,2024-08-01,曇り,28.9,20.1,24.5,0.0,79.6,1.4
4188,4,2024-08-01,晴れ,30.7,22.0,26.4,0.0,72.1,3.8
4189,1,2024-08-02,晴れ,33.7,25.0,29.4,0.0,81.7,2.9
4190,2,2024-08-02,晴れ,35.0,26.2,30.6,0.0,75.9,1.0
4191,3,2024-08-02,晴れ,28.9,20.3,24.6,0.0,62.5,3.1
4192,4,2024-08-02,晴れ,31.1,22.5,26.8,0.0,51.4,1.3
4193,1,2024-08-03,曇り,31.8,23.1,27.5,0.0,72.8,0.5
4194,2,2024-08-03,曇り,32.6,23.9,28.2,0.0,83.9,0.2
4195,3,2024-08-03,晴れ,27.7,19.0,23.4,0.0,62.8,2.0
4196,4,2024-08-03,晴れ,30.2,21.4,25.8,0.0,65.5,1.6
4197,1,2024-08-04,雷雨,30.7,22.1,26.4,44.2,96.2,4.7
4198,2,2024-08-04,雨,32.3,23.5,27.9,1.6,99.0,2.3
4199,3,2024-08-04,雨,25.5,17.0,21.2,9.8,97.5,3.3
4200,4,2024-08-04,雨,29.1,20.4,24.8,7.3,89.7,4.6
4201,1,2024-08-05,雨,30.9,21.9,26.4,2.0,99.0,2.7
4202,2,2024-08-05,雨,32.3,23.1,27.7,1.3,94.9,2.2
4203,3,2024-08-05,雷雨,24.0,15.5,19.8,24.4,99.0,5.1
4204,4,2024-08-05,雨,29.1,20.0,24.6,0.5,95.3,4.7
4205,1,2024-08-06,雨,30.5,21.2,25.9,6.4,95.6,2.6
4206,2,2024-08-06,雨,28.7,20.0,24.4,13.5,98.1,2.9
4207,3,2024-08-06,雨,23.6,14.9,19.2,11.7,88.7,4.0
4208,4,2024-08-06,雷雨,26.2,17.3,21.8,46.8,98.2,3.5
4209,1,2024-08-07,晴れ,32.2,23.3,27.8,0.0,69.9,0.2
4210,2,2024-08-07,晴れ,33.7,24.6,29.2,0.0,61.8,0.8
4211,3,2024-08-07,曇り,26.0,17.4,21.7,0.0,77.6,4.1
4212,4,2024-08-07,晴れ,30.0,21.1,25.6,0.0,69.6,1.5
4213,1,2024-08-08,雨,29.1,20.5,24.8,15.5,99.0,1.9
4214,2,2024-08-08,雷雨,30.4,21.7,26.0,24.5,95.4,3.9
4215,3,2024-08-08,雷雨,26.1,17.2,21.6,70.6,94.6,3.3
4216,4,2024-08-08,雨,29.5,20.4,24.9,6.9,86.2,2.9
4217,1,2024-08-09,晴れ,29.4,20.7,25.0,0.0,47.9,2.1
4218,2,2024-08-09,晴れ,30.5,21.6,26.1,0.0,65.9,2.0
4219,3,2024-08-09,晴れ,24.8,16.1,20.5,0.0,60.1,0.7
4220,4,2024-08-09,曇り,27.7,18.9,23.3,0.0,67.6,2.7
4221,1,2024-08-10,曇り,31.7,22.9,27.3,0.0,86.6,1.5
4222,2,2024-08-10,曇り,32.8,23.9,28.3,0.0,75.7,3.5
4223,3,2024-08-10,曇り,29.1,19.9,24.5,0.0,67.9,1.2
4224,4,2024-08-10,晴れ,28.5,19.8,24.1,0.0,66.9,2.9
4225,1,2024-08-11,曇り,29.0,20.5,24.8,0.0,69.7,3.7
4226,2,2024-08-11,曇り,32.4,23.4,27.9,0.0,83.0,1.6
4227,3,2024-08-11,曇り,28.5,19.2,23.9,0.0,77.6,2.6
4228,4,2024-08-11,晴れ,29.1,20.1,24.6,0.0,62.8,1.2
4229,1,2024-08-12,晴れ,31.6,22.6,27.1,0.0,64.1,2.2
4230,2,2024-08-12,晴れ,32.2,23.2,27.7,0.0,64.4,3.6
4231,3,2024-08-12,晴れ,27.4,18.4,22.9,0.0,57.4,1.2
4232,4,2024-08-12,曇り,29.9,20.8,25.4,0.0,76.1,2.7
4233,1,2024-08-13,曇り,33.3,24.1,28.7,0.0,76.0,1.2
4234,2,2024-08-13,晴れ,35.0,25.6,30.3,0.0,74.0,2.4
4235,3,2024-08-13,晴れ,27.6,18.7,23.1,0.0,62.7,2.9
4236,4,2024-08-13,晴れ,30.0,21.0,25.5,0.0,64.4,1.8
4237,1,2024-08-14,晴れ,34.9,25.8,30.4,0.0,62.5,1.9
4238,2,2024-08-14,晴れ,34.8,25.8,30.3,0.0,55.8,1.6
4239,3,2024-08-14,晴れ,27.6,19.0,23.3,0.0,71.0,1.9
4240,4,2024-08-14,曇り,31.7,22.8,27.2,0.0,73.8,2.3
4241,1,2024-08-15,雨,28.8,20.1,24.5,10.8,99.0,2.6
4242,2,2024-08-15,雨,30.5,21.5,26.0,10.7,87.4,2.3
4243,3,2024-08-15,雷雨,25.7,16.7,21.2,22.6,95.0,4.5
4244,4,2024-08-15,雷雨,28.7,19.6,24.1,11.1,93.8,5.8
4245,1,2024-08-16,雷雨,31.6,22.7,27.1,45.1,99.0,3.6
4246,2,2024-08-16,雨,31.8,23.0,27.4,60.7,86.6,3.8
4247,3,2024-08-16,雷雨,28.0,19.0,23.5,52.8,94.2,2.4
4248,4,2024-08-16,雨,31.0,21.8,26.4,6.7,92.0,4.2
4249,1,2024-08-17,曇り,31.2,22.4,26.8,0.0,82.1,2.8
4250,2,2024-08-17,曇り,32.3,23.4,27.8,0.0,79.1,0.2
4251,3,2024-08-17,曇り,26.8,17.9,22.4,0.0,79.6,3.8
4252,4,2024-08-17,曇り,29.4,20.4,24.9,0.0,68.2,3.2
4253,1,2024-08-18,晴れ,31.8,22.9,27.4,0.0,80.5,4.4
4254,2,2024-08-18,晴れ,33.1,24.0,28.6,0.0,68.2,1.7
4255,3,2024-08-18,曇り,28.3,19.2,23.8,0.0,89.4,3.1
4256,4,2024-08-18,晴れ,27.6,19.1,23.4,0.0,69.5,2.6
4257,1,2024-08-19,雨,31.1,22.3,26.7,17.0,99.0,2.5
4258,2,2024-08-19,雨,33.4,24.2,28.8,0.5,99.0,2.4
4259,3,2024-08-19,雨,25.5,16.9,21.2,7.4,93.5,3.2
4260,4,2024-08-19,雨,29.2,20.3,24.8,1.9,98.6,2.6
4261,1,2024-08-20,雨,30.3,21.3,25.8,53.0,84.2,4.8
4262,2,2024-08-20,雷雨,29.6,20.9,25.2,7.5,88.8,1.2
4263,3,2024-08-20,雨,24.5,15.8,20.1,28.9,91.2,4.1
4264,4,2024-08-20,雨,28.7,19.6,24.1,9.8,98.7,2.5
4265,1,2024-08-21,雨,31.4,22.4,26.9,1.4,91.9,3.3
4266,2,2024-08-21,雨,30.2,21.5,25.9,11.7,96.1,5.6
4267,3,2024-08-21,雨,27.2,18.1,22.6,9.3,93.8,1.4
4268,4,2024-08-21,雨,28.9,19.9,24.4,14.5,76.8,2.6
4269,1,2024-08-22,晴れ,28.7,20.2,24.4,0.0,66.6,1.6
4270,2,2024-08-22,晴れ,31.1,22.3,26.7,0.0,64.3,3.0
4271,3,2024-08-22,晴れ,25.6,16.8,21.2,0.0,49.2,4.4
4272,4,2024-08-22,晴れ,29.3,20.3,24.8,0.0,64.5,3.7
4273,1,2024-08-23,晴れ,29.7,20.8,25.2,0.0,66.3,2.5
4274,2,2024-08-23,晴れ,29.8,21.0,25.4,0.0,67.1,0.8
4275,3,2024-08-23,曇り,24.1,15.4,19.8,0.0,78.6,3.7
4276,4,2024-08-23,晴れ,27.4,18.5,22.9,0.0,70.5,1.1
4277,1,2024-08-24,曇り,29.0,20.2,24.6,0.0,76.0,2.7
4278,2,2024-08-24,晴れ,30.0,21.1,25.6,0.0,71.7,1.9
4279,3,2024-08-24,曇り,24.9,16.0,20.4,0.0,77.2,1.5
4280,4,2024-08-24,晴れ,26.6,17.8,22.2,0.0,62.3,1.0
4281,1,2024-08-25,曇り,30.7,21.6,26.1,0.0,74.6,3.4
4282,2,2024-08-25,曇り,26.6,18.4,22.5,0.0,79.3,1.1
4283,3,2024-08-25,曇り,25.8,16.7,21.2,0.0,80.9,1.8
4284,4,2024-08-25,曇り,27.0,18.1,22.6,0.0,74.7,1.4
4285,1,2024-08-26,晴れ,32.0,23.0,27.5,0.0,62.7,2.6
4286,2,2024-08-26,晴れ,31.7,22.9,27.3,0.0,58.1,0.8
4287,3,2024-08-26,晴れ,26.8,18.0,22.4,0.0,66.0,0.9
4288,4,2024-08-26,曇り,29.5,20.6,25.1,0.0,69.0,2.3
4289,1,2024-08-27,晴れ,30.9,22.3,26.6,0.0,65.2,3.9
4290,2,2024-08-27,晴れ,31.2,22.6,26.9,0.0,55.3,1.7
4291,3,2024-08-27,晴れ,27.0,18.3,22.6,0.0,68.7,3.0
4292,4,2024-08-27,晴れ,29.3,20.6,25.0,0.0,71.9,1.3
4293,1,2024-08-28,曇り,31.9,23.4,27.6,0.0,72.7,4.7
4294,2,2024-08-28,曇り,33.9,25.1,29.5,0.0,80.7,4.2
4295,3,2024-08-28,曇り,28.2,19.5,23.9,0.0,90.0,1.0
4296,4,2024-08-28,曇り,30.8,22.1,26.5,0.0,66.6,1.7
4297,1,2024-08-29,曇り,29.8,21.1,25.5,0.0,79.8,2.9
4298,2,2024-08-29,晴れ,29.5,20.9,25.2,0.0,63.3,2.3
4299,3,2024-08-29,晴れ,25.7,16.8,21.2,0.0,61.8,1.8
4300,4,2024-08-29,晴れ,25.9,17.5,21.7,0.0,61.5,1.4
4301,1,2024-08-30,晴れ,28.8,20.2,24.5,0.0,57.9,1.6
4302,2,2024-08-30,曇り,30.2,21.4,25.8,0.0,86.7,2.2
4303,3,2024-08-30,晴れ,21.4,13.4,17.4,0.0,60.6,0.8
4304,4,2024-08-30,曇り,26.1,17.6,21.9,0.0,81.1,2.0
4305,1,2024-08-31,晴れ,29.8,21.3,25.6,0.0,56.5,1.4
4306,2,2024-08-31,曇り,29.6,21.3,25.5,0.0,66.0,2.9
4307,3,2024-08-31,晴れ,25.5,17.0,21.2,0.0,72.3,2.0
4308,4,2024-08-31,晴れ,25.9,17.8,21.9,0.0,64.6,2.1
4309,1,2024-09-01,雨,31.7,23.3,27.5,5.2,91.9,5.2
4310,2,2024-09-01,雨,32.0,23.7,27.9,0.5,88.6,4.3
4311,3,2024-09-01,雨,27.9,19.4,23.6,43.9,98.7,3.2
4312,4,2024-09-01,雨,30.5,22.0,26.2,4.3,89.3,5.2
4313,1,2024-09-02,雨,29.7,21.3,25.5,5.5,99.0,6.2
4314,2,2024-09-02,雨,30.7,22.3,26.5,7.7,82.4,6.8
4315,3,2024-09-02,雨,26.3,17.7,22.0,23.3,87.2,4.0
4316,4,2024-09-02,雨,28.8,20.2,24.5,0.5,95.7,5.4
4317,1,2024-09-03,曇り,29.6,21.0,25.3,0.0,76.0,4.6
4318,2,2024-09-03,晴れ,28.5,20.2,24.4,0.0,61.2,4.1
4319,3,2024-09-03,晴れ,23.6,15.2,19.4,0.0,63.8,4.9
4320,4,2024-09-03,曇り,26.8,18.3,22.6,0.0,68.0,4.5
4321,1,2024-09-04,曇り,27.7,19.3,23.5,0.0,77.1,4.3
4322,2,2024-09-04,曇り,27.0,18.8,22.9,0.0,79.7,3.3
4323,3,2024-09-04,曇り,23.7,15.1,19.4,0.0,73.9,3.3
4324,4,2024-09-04,曇り,24.2,16.0,20.1,0.0,78.6,3.6
4325,1,2024-09-05,曇り,25.4,17.1,21.2,0.0,70.4,4.4
4326,2,2024-09-05,曇り,24.5,16.5,20.5,0.0,66.8,4.5
4327,3,2024-09-05,曇り,21.1,12.7,16.9,0.0,83.0,4.3
4328,4,2024-09-05,晴れ,22.0,14.0,18.0,0.0,60.9,4.6
4329,1,2024-09-06,曇り,24.8,16.5,20.6,0.0,87.6,2.7
4330,2,2024-09-06,晴れ,27.0,18.4,22.7,0.0,72.7,3.1
4331,3,2024-09-06,晴れ,21.8,13.3,17.6,0.0,63.1,4.5
4332,4,2024-09-06,晴れ,25.5,16.7,21.1,0.0,63.9,3.6
4333,1,2024-09-07,晴れ,26.6,18.3,22.5,0.0,71.3,3.4
4334,2,2024-09-07,曇り,26.8,18.6,22.7,0.0,75.1,5.2
4335,3,2024-09-07,晴れ,20.7,12.7,16.7,0.0,71.7,2.5
4336,4,2024-09-07,晴れ,23.6,15.4,19.5,0.0,59.7,3.6
4337,1,2024-09-08,晴れ,24.1,16.2,20.1,0.0,70.4,1.8
4338,2,2024-09-08,曇り,27.2,18.8,23.0,0.0,83.2,2.1
4339,3,2024-09-08,晴れ,20.0,12.1,16.1,0.0,67.2,5.4
4340,4,2024-09-08,曇り,24.9,16.4,20.6,0.0,73.8,3.0
